5708.9	1.0000
5710.2	2.0000
7808.6	3.0000
7977.5	4.0000
7981.8	5.0000
8903.9	6.0000
8906.4	7.0000
9374.5	8.0000
9650.9	9.0000
9655.0	10.000
9868.3	11.000
9871.2	12.000
10107	13.000
12173	14.000
12182	15.000
12495	16.000
12533	17.000
12612	18.000
12622	19.000
12892	20.000
12898	21.000
12913	22.000
13053	23.000
13076	24.000
13724	25.000
13734	26.000
14129	27.000
14157	28.000
14355	29.000
14365	30.000
14744	31.000
14756	32.000
14815	33.000
15043	34.000
15070	35.000
15070	36.000
15658	37.000
15668	38.000
15971	39.000
15971	40.000
16515	41.000
16521	42.000
16676	43.000
16706	44.000
17371	45.000
17394	46.000
17488	47.000
17528	48.000
17542	49.000
18682	50.000
18691	51.000
18740	52.000
18983	53.000
18987	54.000
19045	55.000
19144	56.000
19156	57.000
19162	58.000
19182	59.000
19227	60.000
19244	61.000
19552	62.000
19560	63.000
19691	64.000
19860	65.000
20316	66.000
20334	67.000
20408	68.000
20454	69.000
20459	70.000
20477	71.000
20771	72.000
20794	73.000
20827	74.000
20869	75.000
20900	76.000
20909	77.000
21678	78.000
21760	79.000
21982	80.000
21986	81.000
22478	82.000
22586	83.000
22606	84.000
22613	85.000
22619	86.000
22700	87.000
22947	88.000
22997	89.000
23045	90.000
23061	91.000
23068	92.000
23117	93.000
23577	94.000
23678	95.000
23955	96.000
24101	97.000
24179	98.000
24203	99.000
24301	100.00
24306	101.00
24335	102.00
24369	103.00
24433	104.00
24512	105.00
24528	106.00
24566	107.00
24778	108.00
24793	109.00
24794	110.00
24861	111.00
24881	112.00
24889	113.00
24894	114.00
24964	115.00
24990	116.00
25016	117.00
25267	118.00
25425	119.00
25626	120.00
25792	121.00
25808	122.00
25929	123.00
25943	124.00
25965	125.00
26055	126.00
26059	127.00
26145	128.00
26220	129.00
26359	130.00
26523	131.00
26591	132.00
26687	133.00
26742	134.00
26779	135.00
26874	136.00
26989	137.00
27280	138.00
27289	139.00
27597	140.00
27638	141.00
27693	142.00
27719	143.00
27748	144.00
27772	145.00
27939	146.00
27982	147.00
27991	148.00
28024	149.00
28094	150.00
28112	151.00
28197	152.00
28249	153.00
28287	154.00
28476	155.00
28602	156.00
28637	157.00
28666	158.00
28698	159.00
28725	160.00
28765	161.00
28856	162.00
29035	163.00
29043	164.00
29052	165.00
29176	166.00
29271	167.00
29319	168.00
29380	169.00
29387	170.00
29492	171.00
29528	172.00
29541	173.00
29563	174.00
29623	175.00
29677	176.00
29686	177.00
29712	178.00
29723	179.00
29817	180.00
29966	181.00
30051	182.00
30084	183.00
30088	184.00
30109	185.00
30191	186.00
30197	187.00
30272	188.00
30528	189.00
30590	190.00
30634	191.00
30667	192.00
30703	193.00
30810	194.00
30882	195.00
30911	196.00
31031	197.00
31087	198.00
31103	199.00
31137	200.00
31248	201.00
31304	202.00
31317	203.00
31446	204.00
31469	205.00
31589	206.00
31691	207.00
31701	208.00
31856	209.00
32060	210.00
32080	211.00
32090	212.00
32116	213.00
32318	214.00
32340	215.00
32382	216.00
32416	217.00
32428	218.00
32577	219.00
32644	220.00
32771	221.00
32844	222.00
32902	223.00
33083	224.00
33198	225.00
33201	226.00
33230	227.00
33270	228.00
33337	229.00
33340	230.00
33366	231.00
33385	232.00
33425	233.00
33453	234.00
33464	235.00
33542	236.00
33637	237.00
33648	238.00
33704	239.00
33730	240.00
33795	241.00
33826	242.00
33882	243.00
34010	244.00
34048	245.00
34073	246.00
34104	247.00
34112	248.00
34157	249.00
34220	250.00
34248	251.00
34269	252.00
34306	253.00
34310	254.00
34312	255.00
34450	256.00
34466	257.00
34531	258.00
34539	259.00
34576	260.00
34693	261.00
34858	262.00
34860	263.00
34938	264.00
35046	265.00
35150	266.00
35203	267.00
35204	268.00
35244	269.00
35279	270.00
35285	271.00
35287	272.00
35378	273.00
35385	274.00
35387	275.00
35426	276.00
35505	277.00
35592	278.00
35628	279.00
35770	280.00
35793	281.00
35839	282.00
35901	283.00
35977	284.00
35989	285.00
36018	286.00
36029	287.00
36219	288.00
36341	289.00
36494	290.00
36497	291.00
36626	292.00
36699	293.00
36703	294.00
36712	295.00
36844	296.00
36911	297.00
36917	298.00
36917	299.00
36935	300.00
36996	301.00
37007	302.00
37046	303.00
37082	304.00
37083	305.00
37124	306.00
37146	307.00
37196	308.00
37206	309.00
37217	310.00
37373	311.00
37434	312.00
37481	313.00
37490	314.00
37500	315.00
37539	316.00
37542	317.00
37549	318.00
37631	319.00
37648	320.00
37700	321.00
37707	322.00
37718	323.00
37768	324.00
37875	325.00
37987	326.00
38005	327.00
38010	328.00
38058	329.00
38112	330.00
38128	331.00
38178	332.00
38209	333.00
38346	334.00
38458	335.00
38494	336.00
38554	337.00
38596	338.00
38624	339.00
38729	340.00
38734	341.00
38787	342.00
38791	343.00
38870	344.00
38912	345.00
38939	346.00
38952	347.00
38991	348.00
39013	349.00
39035	350.00
39040	351.00
39113	352.00
39142	353.00
39154	354.00
39233	355.00
39300	356.00
39325	357.00
39437	358.00
39453	359.00
39524	360.00
39539	361.00
39589	362.00
39632	363.00
39674	364.00
39684	365.00
39721	366.00
39810	367.00
39837	368.00
39875	369.00
39921	370.00
39931	371.00
39969	372.00
39976	373.00
39984	374.00
39990	375.00
40017	376.00
40037	377.00
40086	378.00
40117	379.00
40151	380.00
40224	381.00
40234	382.00
40249	383.00
40336	384.00
40340	385.00
40349	386.00
40367	387.00
40431	388.00
40463	389.00
40494	390.00
40550	391.00
40562	392.00
40615	393.00
40656	394.00
40656	395.00
40663	396.00
40690	397.00
40695	398.00
40723	399.00
40759	400.00
40759	401.00
40799	402.00
40934	403.00
40967	404.00
41040	405.00
41069	406.00
41106	407.00
41169	408.00
41200	409.00
41282	410.00
41290	411.00
41346	412.00
41420	413.00
41424	414.00
41436	415.00
41474	416.00
41525	417.00
41550	418.00
41684	419.00
41819	420.00
41835	421.00
41939	422.00
41960	423.00
42008	424.00
42040	425.00
42086	426.00
42120	427.00
42135	428.00
42144	429.00
42250	430.00
42380	431.00
42392	432.00
42501	433.00
42597	434.00
42699	435.00
42712	436.00
42777	437.00
42819	438.00
42831	439.00
42852	440.00
42917	441.00
42952	442.00
42963	443.00
42971	444.00
42980	445.00
43016	446.00
43057	447.00
43106	448.00
43111	449.00
43129	450.00
43165	451.00
43187	452.00
43256	453.00
43274	454.00
43284	455.00
43287	456.00
43328	457.00
43381	458.00
43396	459.00
43423	460.00
43446	461.00
43463	462.00
43506	463.00
43521	464.00
43547	465.00
43559	466.00
43599	467.00
43602	468.00
43699	469.00
43720	470.00
43784	471.00
43790	472.00
43800	473.00
43821	474.00
43847	475.00
43860	476.00
43881	477.00
43893	478.00
43962	479.00
43976	480.00
44001	481.00
44061	482.00
44100	483.00
44109	484.00
44127	485.00
44142	486.00
44159	487.00
44164	488.00
44206	489.00
44220	490.00
44301	491.00
44345	492.00
44406	493.00
44580	494.00
44583	495.00
44660	496.00
44768	497.00
44830	498.00
44856	499.00
44869	500.00
44924	501.00
44932	502.00
44971	503.00
44994	504.00
45025	505.00
45095	506.00
45119	507.00
45184	508.00
45188	509.00
45251	510.00
45305	511.00
45308	512.00
45325	513.00
45373	514.00
45429	515.00
45449	516.00
45488	517.00
45532	518.00
45546	519.00
45557	520.00
45611	521.00
45620	522.00
45637	523.00
45708	524.00
45742	525.00
45744	526.00
45795	527.00
45832	528.00
45864	529.00
45930	530.00
45973	531.00
45999	532.00
46004	533.00
46092	534.00
46107	535.00
46137	536.00
46188	537.00
46195	538.00
46220	539.00
46248	540.00
46290	541.00
46295	542.00
46301	543.00
46348	544.00
46350	545.00
46366	546.00
46374	547.00
46411	548.00
46420	549.00
46431	550.00
46462	551.00
46486	552.00
46502	553.00
46521	554.00
46597	555.00
46609	556.00
46639	557.00
46664	558.00
46678	559.00
46710	560.00
46734	561.00
46738	562.00
46747	563.00
46765	564.00
46778	565.00
46848	566.00
46880	567.00
46891	568.00
46929	569.00
46950	570.00
46988	571.00
47004	572.00
47032	573.00
47035	574.00
47040	575.00
47065	576.00
47083	577.00
47096	578.00
47107	579.00
47206	580.00
47226	581.00
47256	582.00
47296	583.00
47496	584.00
47577	585.00
47623	586.00
47645	587.00
47685	588.00
47698	589.00
47763	590.00
47789	591.00
47800	592.00
47836	593.00
47916	594.00
47926	595.00
47971	596.00
47980	597.00
47992	598.00
48048	599.00
48075	600.00
48075	601.00
48082	602.00
48100	603.00
48116	604.00
48145	605.00
48177	606.00
48206	607.00
48242	608.00
48249	609.00
48299	610.00
48312	611.00
48323	612.00
48365	613.00
48420	614.00
48421	615.00
48461	616.00
48502	617.00
48545	618.00
48546	619.00
48577	620.00
48587	621.00
48591	622.00
48602	623.00
48617	624.00
48629	625.00
48650	626.00
48665	627.00
48687	628.00
48694	629.00
48713	630.00
48781	631.00
48797	632.00
48816	633.00
48829	634.00
